@relation Escola

@attribute ZeroCrossingRate numeric
@attribute Energy numeric
@attribute EntropyOfEnergy numeric
@attribute SpectralCentroid numeric
@attribute SpectralSpread numeric
@attribute SpectralEntropy numeric
@attribute SpectralFlux numeric
@attribute SpectralRollof numeric
@attribute Mfccs1 numeric
@attribute Mfccs2 numeric
@attribute Mfccs3 numeric
@attribute Mfccs4 numeric
@attribute Mfccs5 numeric
@attribute Mfccs6 numeric
@attribute Mfccs7 numeric
@attribute Mfccs8 numeric
@attribute Mfccs9 numeric
@attribute Mfccs10 numeric
@attribute Mfccs11 numeric
@attribute Genre {Pop, Classical}

@data
0.283105022831, 0.0185372872038, 3.02090648705, 1.10001630721, 0.505927588247, 2.32962734243, 0.0, 0.8, -83.9047078536, -3.7933743896e-15, 7.35428819604e-15, -8.71514439155e-15, 4.83600799838e-15, -6.51672327731e-15, -5.64677286381e-15, 3.10791362583e-15, -3.98007308364e-15, 2.15941385106e-15, -5.45404898221e-16, Pop
0.109589041096, 0.235662194936, 3.09585593736, 0.983608709339, 0.577578190972, 2.5138803469, 0.0, 0.872727272727, -83.9047078536, -3.7933743896e-15, 7.35428819604e-15, -8.71514439155e-15, 4.83600799838e-15, -6.51672327731e-15, -5.64677286381e-15, 3.10791362583e-15, -3.98007308364e-15, 2.15941385106e-15, -5.45404898221e-16, Pop
0.406392694064, 0.296844522857, 3.1335224602, 1.01425823409, 0.64158332534, 2.90689510955, 0.0, 0.936363636364, -83.9047078536, -3.7933743896e-15, 7.35428819604e-15, -8.71514439155e-15, 4.83600799838e-15, -6.51672327731e-15, -5.64677286381e-15, 3.10791362583e-15, -3.98007308364e-15, 2.15941385106e-15, -5.45404898221e-16, Pop
0.132420091324, 0.267818167242, 3.216482882, 0.882254708415, 0.551039655488, 2.60489578241, 0.0, 0.772727272727, -83.9047078536, -3.7933743896e-15, 7.35428819604e-15, -8.71514439155e-15, 4.83600799838e-15, -6.51672327731e-15, -5.64677286381e-15, 3.10791362583e-15, -3.98007308364e-15, 2.15941385106e-15, -5.45404898221e-16, Pop
0.27397260274, 0.235931461527, 2.87443771281, 1.15004530751, 0.559933552177, 2.85822468942, 0.0, 0.904545454545, -83.9047078536, -3.7933743896e-15, 7.35428819604e-15, -8.71514439155e-15, 4.83600799838e-15, -6.51672327731e-15, -5.64677286381e-15, 3.10791362583e-15, -3.98007308364e-15, 2.15941385106e-15, -5.45404898221e-16, Pop
0.315068493151, 0.471623830786, 3.20635039722, 1.01916902184, 0.570014814115, 2.97973283074, 0.0, 0.85, -83.9047078536, -3.7933743896e-15, 7.35428819604e-15, -8.71514439155e-15, 4.83600799838e-15, -6.51672327731e-15, -5.64677286381e-15, 3.10791362583e-15, -3.98007308364e-15, 2.15941385106e-15, -5.45404898221e-16, Pop
0.0502283105023, 0.19332248098, 3.24277468909, 0.994458592163, 0.627142632585, 2.11753971671, 0.0, 0.863636363636, -83.9047078536, -3.7933743896e-15, 7.35428819604e-15, -8.71514439155e-15, 4.83600799838e-15, -6.51672327731e-15, -5.64677286381e-15, 3.10791362583e-15, -3.98007308364e-15, 2.15941385106e-15, -5.45404898221e-16, Pop
0.246575342466, 0.16486559518, 3.04939355104, 1.07136136846, 0.595384952572, 2.82997490786, 0.0, 0.954545454545, -83.9047078536, -3.7933743896e-15, 7.35428819604e-15, -8.71514439155e-15, 4.83600799838e-15, -6.51672327731e-15, -5.64677286381e-15, 3.10791362583e-15, -3.98007308364e-15, 2.15941385106e-15, -5.45404898221e-16, Pop
0.0867579908676, 0.701891772542, 3.10142208911, 0.961115114066, 0.523775455627, 2.35595415732, 0.0, 0.772727272727, -83.9047078536, -3.7933743896e-15, 7.35428819604e-15, -8.71514439155e-15, 4.83600799838e-15, -6.51672327731e-15, -5.64677286381e-15, 3.10791362583e-15, -3.98007308364e-15, 2.15941385106e-15, -5.45404898221e-16, Pop
0.13698630137, 0.104859446585, 3.12092276998, 0.94836610217, 0.538237694266, 2.58611206185, 0.0, 0.727272727273, -83.9047078536, -3.7933743896e-15, 7.35428819604e-15, -8.71514439155e-15, 4.83600799838e-15, -6.51672327731e-15, -5.64677286381e-15, 3.10791362583e-15, -3.98007308364e-15, 2.15941385106e-15, -5.45404898221e-16, Pop
0.552511415525, 0.00185377034629, 2.91627060994, 1.00542654551, 0.527451220034, 2.93959044995, 0.0, 0.859090909091, -83.9047078536, -3.7933743896e-15, 7.35428819604e-15, -8.71514439155e-15, 4.83600799838e-15, -6.51672327731e-15, -5.64677286381e-15, 3.10791362583e-15, -3.98007308364e-15, 2.15941385106e-15, -5.45404898221e-16, Pop
0.127853881279, 0.148177400767, 2.9061487574, 0.724610257775, 0.560817625081, 1.99231412055, 0.0, 0.6, -83.9047078536, -3.7933743896e-15, 7.35428819604e-15, -8.71514439155e-15, 4.83600799838e-15, -6.51672327731e-15, -5.64677286381e-15, 3.10791362583e-15, -3.98007308364e-15, 2.15941385106e-15, -5.45404898221e-16, Pop
0.200913242009, 0.273104579971, 3.0042685564, 0.985181215006, 0.658744788985, 2.4696859022, 0.0, 0.963636363636, -83.9047078536, -3.7933743896e-15, 7.35428819604e-15, -8.71514439155e-15, 4.83600799838e-15, -6.51672327731e-15, -5.64677286381e-15, 3.10791362583e-15, -3.98007308364e-15, 2.15941385106e-15, -5.45404898221e-16, Pop
0.287671232877, 0.127189342041, 3.03405778591, 1.06456484144, 0.568574327102, 2.85365578682, 0.0, 0.909090909091, -83.9047078536, -3.7933743896e-15, 7.35428819604e-15, -8.71514439155e-15, 4.83600799838e-15, -6.51672327731e-15, -5.64677286381e-15, 3.10791362583e-15, -3.98007308364e-15, 2.15941385106e-15, -5.45404898221e-16, Pop
0.191780821918, 0.0978616420954, 2.99323105377, 0.836455655542, 0.567253086371, 2.58960825776, 0.0, 0.727272727273, -83.9047078536, -3.7933743896e-15, 7.35428819604e-15, -8.71514439155e-15, 4.83600799838e-15, -6.51672327731e-15, -5.64677286381e-15, 3.10791362583e-15, -3.98007308364e-15, 2.15941385106e-15, -5.45404898221e-16, Pop
0.237442922374, 0.121290967279, 2.9148742439, 1.00227861642, 0.491950635366, 2.13613914658, 0.0, 0.763636363636, -83.9047078536, -3.7933743896e-15, 7.35428819604e-15, -8.71514439155e-15, 4.83600799838e-15, -6.51672327731e-15, -5.64677286381e-15, 3.10791362583e-15, -3.98007308364e-15, 2.15941385106e-15, -5.45404898221e-16, Pop
0.237442922374, 0.123740536197, 3.20051320827, 1.00809360247, 0.539570141198, 2.77520926563, 0.0, 0.786363636364, -83.9047078536, -3.7933743896e-15, 7.35428819604e-15, -8.71514439155e-15, 4.83600799838e-15, -6.51672327731e-15, -5.64677286381e-15, 3.10791362583e-15, -3.98007308364e-15, 2.15941385106e-15, -5.45404898221e-16, Pop
0.146118721461, 0.0246025580333, 3.17824014104, 1.16056137994, 0.57529045818, 2.36130592171, 0.0, 0.954545454545, -83.9047078536, -3.7933743896e-15, 7.35428819604e-15, -8.71514439155e-15, 4.83600799838e-15, -6.51672327731e-15, -5.64677286381e-15, 3.10791362583e-15, -3.98007308364e-15, 2.15941385106e-15, -5.45404898221e-16, Pop
0.0228310502283, 0.608264597746, 2.7759986096, 0.89700113603, 0.578841560461, 2.21596029844, 0.0, 0.827272727273, -83.9047078536, -3.7933743896e-15, 7.35428819604e-15, -8.71514439155e-15, 4.83600799838e-15, -6.51672327731e-15, -5.64677286381e-15, 3.10791362583e-15, -3.98007308364e-15, 2.15941385106e-15, -5.45404898221e-16, Pop
0.388127853881, 0.435398090929, 3.14355232207, 1.04236637565, 0.613808061655, 2.99971080117, 0.0, 0.968181818182, -83.9047078536, -3.7933743896e-15, 7.35428819604e-15, -8.71514439155e-15, 4.83600799838e-15, -6.51672327731e-15, -5.64677286381e-15, 3.10791362583e-15, -3.98007308364e-15, 2.15941385106e-15, -5.45404898221e-16, Pop
0.159817351598, 0.150575885769, 2.85984196338, 1.07518689863, 0.551996200821, 1.86433644442, 0.0, 0.772727272727, -83.9047078536, -3.7933743896e-15, 7.35428819604e-15, -8.71514439155e-15, 4.83600799838e-15, -6.51672327731e-15, -5.64677286381e-15, 3.10791362583e-15, -3.98007308364e-15, 2.15941385106e-15, -5.45404898221e-16, Pop
0.333333333333, 0.0663920269419, 2.85403993879, 1.06628874632, 0.677539295619, 2.04161380316, 0.0, 0.972727272727, -83.9047078536, -3.7933743896e-15, 7.35428819604e-15, -8.71514439155e-15, 4.83600799838e-15, -6.51672327731e-15, -5.64677286381e-15, 3.10791362583e-15, -3.98007308364e-15, 2.15941385106e-15, -5.45404898221e-16, Pop
0.146118721461, 0.13246277776, 3.24602098085, 0.991945356456, 0.591739833838, 2.50091391214, 0.0, 0.854545454545, -83.9047078536, -3.7933743896e-15, 7.35428819604e-15, -8.71514439155e-15, 4.83600799838e-15, -6.51672327731e-15, -5.64677286381e-15, 3.10791362583e-15, -3.98007308364e-15, 2.15941385106e-15, -5.45404898221e-16, Pop
0.191780821918, 0.195376185461, 3.10595137571, 0.935563108509, 0.612209655882, 2.56598225887, 0.0, 0.890909090909, -83.9047078536, -3.7933743896e-15, 7.35428819604e-15, -8.71514439155e-15, 4.83600799838e-15, -6.51672327731e-15, -5.64677286381e-15, 3.10791362583e-15, -3.98007308364e-15, 2.15941385106e-15, -5.45404898221e-16, Pop
0.333333333333, 0.0399033738149, 2.76713581138, 0.839447931248, 0.521828055293, 2.56242978447, 0.0, 0.636363636364, -83.9047078536, -3.7933743896e-15, 7.35428819604e-15, -8.71514439155e-15, 4.83600799838e-15, -6.51672327731e-15, -5.64677286381e-15, 3.10791362583e-15, -3.98007308364e-15, 2.15941385106e-15, -5.45404898221e-16, Pop
0.616438356164, 0.164056983285, 3.17206480951, 1.01991556545, 0.581971123793, 3.23542185602, 0.0, 0.936363636364, -83.9047078536, -3.7933743896e-15, 7.35428819604e-15, -8.71514439155e-15, 4.83600799838e-15, -6.51672327731e-15, -5.64677286381e-15, 3.10791362583e-15, -3.98007308364e-15, 2.15941385106e-15, -5.45404898221e-16, Pop
0.305936073059, 0.191833920317, 2.95738195488, 1.07413802901, 0.546919739797, 2.50013661514, 0.0, 0.827272727273, -83.9047078536, -3.7933743896e-15, 7.35428819604e-15, -8.71514439155e-15, 4.83600799838e-15, -6.51672327731e-15, -5.64677286381e-15, 3.10791362583e-15, -3.98007308364e-15, 2.15941385106e-15, -5.45404898221e-16, Pop
0.219178082192, 0.140117489391, 2.92537262477, 0.998223303525, 0.50088041622, 2.08534489569, 0.0, 0.672727272727, -83.9047078536, -3.7933743896e-15, 7.35428819604e-15, -8.71514439155e-15, 4.83600799838e-15, -6.51672327731e-15, -5.64677286381e-15, 3.10791362583e-15, -3.98007308364e-15, 2.15941385106e-15, -5.45404898221e-16, Pop
0.479452054795, 0.127847400907, 3.09331558907, 1.04153077119, 0.568836283155, 3.1441097798, 0.0, 0.872727272727, -83.9047078536, -3.7933743896e-15, 7.35428819604e-15, -8.71514439155e-15, 4.83600799838e-15, -6.51672327731e-15, -5.64677286381e-15, 3.10791362583e-15, -3.98007308364e-15, 2.15941385106e-15, -5.45404898221e-16, Pop
0.10502283105, 0.237578347307, 2.70340874886, 1.03207751767, 0.556943578195, 2.36697464448, 0.0, 0.872727272727, -83.9047078536, -3.7933743896e-15, 7.35428819604e-15, -8.71514439155e-15, 4.83600799838e-15, -6.51672327731e-15, -5.64677286381e-15, 3.10791362583e-15, -3.98007308364e-15, 2.15941385106e-15, -5.45404898221e-16, Pop
0.132420091324, 0.171581141683, 2.94940263697, 0.789842821073, 0.499644351394, 1.74995575447, 0.0, 0.554545454545, -83.9047078536, -3.7933743896e-15, 7.35428819604e-15, -8.71514439155e-15, 4.83600799838e-15, -6.51672327731e-15, -5.64677286381e-15, 3.10791362583e-15, -3.98007308364e-15, 2.15941385106e-15, -5.45404898221e-16, Pop
0.141552511416, 0.46212469337, 3.11776187247, 1.05543050031, 0.543645935363, 2.71310027914, 0.0, 0.863636363636, -83.9047078536, -3.7933743896e-15, 7.35428819604e-15, -8.71514439155e-15, 4.83600799838e-15, -6.51672327731e-15, -5.64677286381e-15, 3.10791362583e-15, -3.98007308364e-15, 2.15941385106e-15, -5.45404898221e-16, Pop
0.10502283105, 0.438828967395, 3.15846716924, 0.987760262387, 0.548473645419, 2.4148325884, 0.0, 0.845454545455, -83.9047078536, -3.7933743896e-15, 7.35428819604e-15, -8.71514439155e-15, 4.83600799838e-15, -6.51672327731e-15, -5.64677286381e-15, 3.10791362583e-15, -3.98007308364e-15, 2.15941385106e-15, -5.45404898221e-16, Pop
0.223744292237, 0.156668965142, 3.04575351735, 1.02301035195, 0.670239377447, 1.85557926283, 0.0, 0.863636363636, -83.9047078536, -3.7933743896e-15, 7.35428819604e-15, -8.71514439155e-15, 4.83600799838e-15, -6.51672327731e-15, -5.64677286381e-15, 3.10791362583e-15, -3.98007308364e-15, 2.15941385106e-15, -5.45404898221e-16, Pop
0.0684931506849, 0.143743477442, 3.14954438102, 0.826533733716, 0.547332423443, 2.20869395234, 0.0, 0.672727272727, -83.9047078536, -3.7933743896e-15, 7.35428819604e-15, -8.71514439155e-15, 4.83600799838e-15, -6.51672327731e-15, -5.64677286381e-15, 3.10791362583e-15, -3.98007308364e-15, 2.15941385106e-15, -5.45404898221e-16, Pop
0.173515981735, 0.0773729368113, 2.89429695895, 0.913615656776, 0.503939494024, 2.51345386774, 0.0, 0.786363636364, -83.9047078536, -3.7933743896e-15, 7.35428819604e-15, -8.71514439155e-15, 4.83600799838e-15, -6.51672327731e-15, -5.64677286381e-15, 3.10791362583e-15, -3.98007308364e-15, 2.15941385106e-15, -5.45404898221e-16, Pop
0.310502283105, 0.0669331450461, 2.79625101969, 1.03057377022, 0.497558495542, 2.77558478592, 0.0, 0.840909090909, -83.9047078536, -3.7933743896e-15, 7.35428819604e-15, -8.71514439155e-15, 4.83600799838e-15, -6.51672327731e-15, -5.64677286381e-15, 3.10791362583e-15, -3.98007308364e-15, 2.15941385106e-15, -5.45404898221e-16, Pop
0.296803652968, 0.109317062746, 3.19295392947, 0.963456632242, 0.561225487336, 2.99479240069, 0.0, 0.840909090909, -83.9047078536, -3.7933743896e-15, 7.35428819604e-15, -8.71514439155e-15, 4.83600799838e-15, -6.51672327731e-15, -5.64677286381e-15, 3.10791362583e-15, -3.98007308364e-15, 2.15941385106e-15, -5.45404898221e-16, Pop
0.127853881279, 0.0550339357995, 3.09598373716, 0.947199702241, 0.57675010294, 2.36018707362, 0.0, 0.809090909091, -83.9047078536, -3.7933743896e-15, 7.35428819604e-15, -8.71514439155e-15, 4.83600799838e-15, -6.51672327731e-15, -5.64677286381e-15, 3.10791362583e-15, -3.98007308364e-15, 2.15941385106e-15, -5.45404898221e-16, Pop
0.292237442922, 0.305260492831, 2.72830221844, 0.945248401927, 0.519733557023, 2.78121038774, 0.0, 0.781818181818, -83.9047078536, -3.7933743896e-15, 7.35428819604e-15, -8.71514439155e-15, 4.83600799838e-15, -6.51672327731e-15, -5.64677286381e-15, 3.10791362583e-15, -3.98007308364e-15, 2.15941385106e-15, -5.45404898221e-16, Pop
0.342465753425, 0.193432425018, 3.27041988177, 0.987039103282, 0.556673663123, 3.07141534066, 0.0, 0.85, -83.9047078536, -3.7933743896e-15, 7.35428819604e-15, -8.71514439155e-15, 4.83600799838e-15, -6.51672327731e-15, -5.64677286381e-15, 3.10791362583e-15, -3.98007308364e-15, 2.15941385106e-15, -5.45404898221e-16, Pop
